Ca(NO3)2
Ca(NO3)2
Ca(ClO4)2
In2Cl3
Sr(NO2)2
Ca(NO3)2
Ca(NO3)2
Ca(NO3)2
Ca(NO3)2
Ca(NO3)2
Sr(NO2)2
Mg(C2H3O2)2
K2NbOCl5
NbOCl3
Ca(NO2)2
Ba(NO3)2
Ca(NO2)2
KNbOCl4
Sr(NO2)2
Pb(NO3)2
Ba(NO3)2
KNbCl6
Ba(NO3)2
Sr(NO3)2
Ba(NO2)2
Ba(NO3)2
Mg(CHO2)2
NbOCl3
Ba(NO2)2
Mg(C2H3O2)2
Ba(NO2)2
Mg(C2H3O2)2
Ba(NO2)2
Ca(NO3)2
Ba(NO2)2
Ca(NO3)2
Sr(NO3)2
Sr(NO3)2
Ca(ClO4)2
Sr(NO3)2
Sr(NO3)2
Pb(NO3)2
Sr(NO3)2
Sr(NO3)2
Sr(NO2)2
Ba(NO3)2
Ba(NO3)2
Ba(NO3)2
Ba(NO3)2
Ca(NO2)2
Sr(NO3)2
Ba(NO3)2
Sr(NO3)2
Ba(NO3)2
Ba(NO3)2
In2Cl3
BeF
Ba(ClO4)2
Ba(ClO4)2
Ba(ClO4)2
Cs2CrO7
Cs2NbOCl5
Ca(NO2)2
KNbCl6
NaNbOCl4
KNbOCl4
NbOCl3
Cs2Cr2O
Ca(NO2)2
Tl2TeBr4
Ca(ClO4)2
NbOCl3
TlVO3
K2CrO7
NbOCl3
ZnFn2
NbOCl3
Cs2O(Cs2CO3)
TIVO3
NbOCl3
LnCl3
Ba(ClO4)2
Ca(NO2)2
Rb2CrO
Cu7Sb2S6
CdI3
NbOCl3
NbOCl3
KSbSe2
(NH4)2SO4
Ca(NO3)2
Ba(NO3)2
TIVO3
Ca(NO3)2
NbOCl3
Zn(PO3)2
TlBr4
McCl2
TlSbS2
BaCl
Cu6As4S6
Cu6As4S6
KTaOCl4
K2UCl6
CS2MoO4
NbOCl3
Cs2O(Cs2CO3)
K2VOCl4
Mg(PO3)2
Ca(PO3)2
Pb3(VO3)2
Cs2VOCl3
Sr(NO3)2
K2Mo4O13
Rb2VOCI4
K2Mo4O13
Cs2VOCl4
Ca(NO3)2
Ba(NO3)2
Li2CO2
K2NbCl5
Ba(NO3)2
Mg(VO3)2
Nb3I8
NbOCl3
Tl9BiTe6
Ba(NO3)2
Mg(VO3)2
Ca(NO3)2
CsNbOCl5
Ca(NO3)2
NbOCl3
NaCn
Pb(PO3)2
Ba(PO3)2
K2TaCl5
RbTaOCl4
CsTaOCl4
LiWO4
LiCoO3
Sr(VO3)2
Cs2O(Cs2CO3)
K2Mo4O13
Mg(VO3)2
Tl9BiTe6
Na2ZrCl6
NbOCl3
K2TaCl3
Ba(NO3)2
KMnF3
K3ZrF7
AgWO4
Fe2(SO4)3
Zn(PO3)2
Sn3As2
NbOCl3
Ca2Te3
Ca(VO3)2
BaV2O6
CsV2O5
RbV2O5
NaMnF3
NaMnF3
AgWO4
Na2B2O7
K2W4O13
K2ZrCl6
K3ScCl6
MgOMn(Fe2O4)3
RbV2O5
RbV2O5
Cs2Ti2O5
Pb(PO3)2
NaB4O7
Mg(VO3)2
Mn(PO3)2
Bi2(MoO4)3
Fe2(SO4)3
Cu(PO3)2
Pb3(PO4)2
Pb(BO2)2
LiP2O7
NdOCl
Ti2SO4
NaHfF7
Al2(SO4)3
Ca(VO3)2
(NH4)2SO4
Cu(PO3)2
CsMoO4
Ca(PO3)2
Ca3(PO4)2
BaV2O6
Ca(OH)2
Cs2O(Cs2CO3)
KTPO3
In2(WO4)3
CdF3
Nb3Cl8
K3HfF7
EuH2
CuV2O5
K3ZrF7
Pb2MoO5
Cs2O(Cs2CO3)
Na2W2O7
Ca(OH)2
LiNd(MoO4)2
Pr2(MoO4)3
Ma2MoO4
Ba(PO3)2
(NH4)2SO4
Na2W2O7
Z2ZrF6
Pb3(PO4)7
LiAlF6
Sm2(MoO4)3
Tb2(MoO4)3
BaV2O6
LaOCl
Ca(PO3)2
Ca(PO3)2
Nd2(WO4)3
K3NaF8
CsMnF3
RbE
NaB4O7
Na2W4O7
Pb2WO5
K3ZrF7
LiFe5O8
KFK2NbF7
KMnF3
CuWoO4
Gd2(WO4)3
La2(WO4)3
Nd2(WO4)3
Rb2So4
Rb2So4
Li2Hf(WO4)3
K2Mo4O13
Li2Zr(WO4)3
LiF3AlF6
CuV2O5
K3YF6
K2W4O13
K3ZrF7
Na2W2O7
Ti2S
LiYb(WO4)2
Sc2(SO4)3
In2(WO4)3
K3HoF6
Sm2(MoO4)2
CsCrO4
KN
PuOCl
KMnF3
CoFe3O4
CsMoO4
Rb3PrF6
Na3HfF7
K3HfF7
K3HfF7
CsMnF3
K2B407
Rb2Ti2O5
Ba(PO3)2
Er2(WO4)2
Cd(PO3)2
Ba(PO3)2
Ba(BO2)2
RbSc(SO4)2
NiFe2O3
SiO7
RbSc(SO4)2
Pr2(WO4)3
Pr2(WO4)3
Sc2(SO4)3
KSc3(SO4)5
Er2(WO4)3
Nd(WO4)3
Er2(WO4)3
Tb2(WO4)3
Bi(WO4)3
K3HfF7
LaOCl
Rb2Ti2O5
LaOCl
Ca(OH)2
Sc2(SO4)3
KSc3(SO4)5
Cs2Ti2O5
K2TiO5
Ba(PO3)2
La2(MoO4)3
Ca(PO3)2
Ca(BO2)2
La2(MoO4)
Cd3(PO4)2
Cd(BO2)2
Ba(PO3)2
Ca(PO3)2
CaZn2(PO4)2
Co4S3
Sc2(SO4)3
Mg(BO2)2
Pb3(PO4)2
Pb3(VO4)2
Ba(BO2)2
Ba(BO2)2
Sm2(MoO4)3
Pb3(PO4)2
Pr2(WO4)3
Pr2(WO4)3
La2WO3
Ba(BO2)2
LiO2
Ba(BO2)2
Ba(BO2)2
Ba(BO2)2
Pr2(MoO4)3
P3O5
Ba(BO2)2
Mg3(PO4)2
La2(WO4)3
Sm2(MoO4)3
Tb2(MoO4)3
Tb2(WO4)3
Mg3(PO4)2
Al2(WO4)3
CaFeSiO4
CaFeSiO4
CaZr(PO4)2
Gd2(WO4)3
Ca3(PO4)2
Yb4(SiO4)3
CaMg(SiO3)2
CaNb2O6
PuC
Yb4(SiO4)3
Ca3(PO4)2
Y2(WO4)3
Ca7Al6ZrO16
La2WO3
Ca2(PO4)2
Fe23O4
Ca3(PO4)2
MgFeCrO4
Zr3O
Ca(PO3)2
Y4(SiO4)3
Nd4(SiO4)3
La4(SiO4)3
Ca2GeO4
Ca2GeO4
Sr2GeO4
BeO2
